,Unnamed: 0,Unnamed: 0.1,LOCATIONS,STATE,Temp,D.O. (mg/l),PH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATENaN N+ NITRITENaNN (mg/l),TOTAL COLIFORM (MPN/100ml)Mean,year,npH,nD.O. (mg/l),nTOTAL COLIFORM (MPN/100ml)Mean,nB.O.D. (mg/l),nCONDUCTIVITY (µmhos/cm),nNITRATENaN N+ NITRITENaNN (mg/l),wph,wdo,wbdo,wec,wna,wco,wqi,new_WQI,new_WQI_fishes
336,336,337,"CHITRAPUZHA AT IRUMPANAM, KERALA",KERALA,28.8,3.4,6.7,2965.0,2.3,1.11,1236.0,2013,60,40,40,100,0,100,9.9,11.240000000000002,23.4,0.0,2.8000000000000003,11.240000000000002,58.58000000000001,3,2
337,337,338,R CORAPUZHA AT KANAYANKODE,KERALA,27.4,6.1,7.2,15871.0,0.9,0.25,2975.0,2013,100,100,40,100,0,100,16.5,28.1,23.4,0.0,2.8000000000000003,11.240000000000002,82.03999999999998,2,1
338,338,339,"R ITHIKKARA AT AYUR, KERALA",KERALA,24.8,6.4,7.2,120.0,1.9,0.77,618.0,2013,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,82.75999999999998,2,1
339,339,340,R ITHIKKARA AT ITHIKKARA,KERALA,23.6,6.2,7.2,7448.0,2.0,1.01,483.0,2013,100,100,60,100,0,100,16.5,28.1,23.4,0.0,2.8000000000000003,16.860000000000007,87.66,2,1
340,340,341,"R KADALUNDI AT THIRURANGADY, KERALA",KERALA,29.8,6.6,6.9,77.0,1.6,0.29,756.0,2013,80,100,40,100,80,100,13.2,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,79.46000000000002,2,1
341,341,342,R KADALUNDI AT HAJIRAPPALLY,KERALA,30.2,6.8,7.0,72.0,1.7,0.2,785.0,2013,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
342,342,343,R KADAMBAYAR AT BRAHMAPURAM,KERALA,28.2,2.9,6.7,305.0,2.2,1.28,1623.0,2013,60,0,40,100,0,100,9.9,0.0,23.4,0.0,2.8000000000000003,11.240000000000002,47.34,4,3
343,343,344,R KADAMBAYAR AT MANCKAKADAVU,KERALA,27.7,3.0,6.6,86.0,2.0,0.39,1319.0,2013,40,40,40,100,80,100,6.6000000000000005,11.240000000000002,23.4,0.72,2.8000000000000003,11.240000000000002,56.00000000000001,3,2
344,344,345,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",KERALA,23.9,6.7,7.1,79.0,1.6,0.34,738.0,2013,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,82.75999999999998,2,1
345,345,346,R KALLAI AT KALLAI BRIDGE,KERALA,27.4,3.6,7.3,32790.0,2.6,0.59,112867.0,2013,100,40,0,100,0,100,16.5,11.240000000000002,23.4,0.0,2.8000000000000003,0.0,53.94,3,2
346,346,347,"KALPATHI PUZHA AT KALPATHI, PALAKKAD",KERALA,27.8,6.1,7.8,2905.0,1.3,0.54,997.0,2013,100,100,40,100,0,100,16.5,28.1,23.4,0.0,2.8000000000000003,11.240000000000002,82.03999999999998,2,1
347,347,348,KARAPUZHA DAM AT WAYANAD,KERALA,26.4,6.9,7.4,112.0,0.5,0.35,67.0,2013,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,16.860000000000007,88.38,2,1
348,348,349,"R KARINGODE AT KAKKADAVU,  KERALA",KERALA,29.6,7.0,6.9,51.0,1.1,0.18,317.0,2013,80,100,60,100,100,100,13.2,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,85.26,2,1
349,349,350,"KARAMANA AT MOONNATTUMUKKU, KERALA",KERALA,27.0,3.1,7.2,1416.0,13.2,4.41,19917.0,2013,100,40,0,60,0,100,16.5,11.240000000000002,14.04,0.0,2.8000000000000003,0.0,44.58,4,3
350,350,351,"RIVER KARAMANA AT ARUVIKARA, THIRUVANaNTHAPURAM",KERALA,26.3,7.0,7.1,30.0,0.5,0.32,496.0,2013,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
351,351,352,R KARUVANNURR AT KARUVANNUR BRIDGE,KERALA,30.0,6.1,7.0,59.0,1.8,0.58,282.0,2013,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
352,352,353,R KAVVAI AT KUTTIYOL PALAM,KERALA,28.0,6.0,6.4,61.0,2.1,0.28,300.0,2013,0,100,60,100,100,100,0.0,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,72.06,2,1
353,353,354,R KEECHERI AT VADAKKANCHERY BRIDGE,KERALA,30.1,6.3,7.0,105.0,2.8,0.37,543.0,2013,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,82.75999999999998,2,1
354,354,355,R KORAYAR AT KANJIKODE,KERALA,27.9,6.9,8.1,502.0,0.9,0.72,615.0,2013,100,100,40,100,0,100,16.5,28.1,23.4,0.0,2.8000000000000003,11.240000000000002,82.03999999999998,2,1
355,355,356,"R KUPPAM AT THALIPARAMBA, KERALA",KERALA,27.0,5.9,6.7,14662.0,1.5,0.52,377.0,2013,60,80,60,100,0,100,9.9,22.480000000000004,23.4,0.0,2.8000000000000003,16.860000000000007,75.44,2,1
356,356,357,R KUPPAM AT RAYAROM,KERALA,26.0,7.8,6.8,49.0,1.4,0.3,319.0,2013,80,100,60,100,100,100,13.2,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,85.26,2,1
357,357,358,"R KUTTIYADE AT KUTTIYADY ESTATE, KERALA",KERALA,27.7,7.1,7.4,380.0,1.0,0.14,66382.0,2013,100,100,0,100,0,100,16.5,28.1,23.4,0.0,2.8000000000000003,0.0,70.8,2,1
358,358,359,"R MAHE AT VALAYAM, KERALA",KERALA,27.1,7.3,7.2,67.0,0.9,0.38,3471.0,2013,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
359,359,360,R MAMOM AT MAMOM BRIDGE,KERALA,26.5,6.2,7.2,51.0,0.8,0.23,942.0,2013,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
360,360,361,"MANIMALA  AT KALLOOPARA, KERALA",KERALA,28.5,7.2,6.8,69.0,1.2,0.45,941.0,2013,80,100,40,100,100,100,13.2,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,79.64000000000001,2,1
361,361,362,"MANIMALA AT THONDRA, KERALA",KERALA,28.7,6.9,6.7,75.0,2.5,0.4,701.0,2013,60,100,40,100,100,100,9.9,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,76.34,2,1
362,362,363,"MANIYANKODE PUZHA AT MANIYANKODE BRIDGE, WAYANAD",KERALA,25.7,6.3,7.4,113.0,0.6,0.88,128.0,2013,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,16.860000000000007,88.38,2,1
363,363,364,R MANJESWAR AT BAJRAKKARA BR.,KERALA,29.3,7.6,6.8,79.0,1.6,0.31,109.0,2013,80,100,60,100,80,100,13.2,28.1,23.4,0.72,2.8000000000000003,16.860000000000007,85.08,2,1
364,364,365,"MEENACHIL AT KIDANGOOR, KERALA",KERALA,27.0,7.0,7.2,57.0,0.6,0.46,3558.0,2013,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
365,365,366,R MOGRAL AT MOGRAL BR.,KERALA,30.9,5.9,7.0,22576.0,1.5,0.35,253.0,2013,100,80,60,100,0,100,16.5,22.480000000000004,23.4,0.0,2.8000000000000003,16.860000000000007,82.04,2,1
366,366,367,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",KERALA,27.1,6.8,7.2,105.0,0.6,0.39,2392.0,2013,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,82.75999999999998,2,1
367,367,368,R NEELASWARAM AT NAMBIARKAL DAM,KERALA,30.3,6.3,6.7,2315.0,1.3,0.17,278.0,2013,60,100,60,100,0,100,9.9,28.1,23.4,0.0,2.8000000000000003,16.860000000000007,81.06,2,1
368,368,369,"R NEELESWARAM AT HOSDURG, KERALA",KERALA,30.4,6.4,6.9,18569.0,1.0,0.27,277.0,2013,80,100,60,100,0,100,13.2,28.1,23.4,0.0,2.8000000000000003,16.860000000000007,84.36,2,1
369,369,370,"R NEYYAR AT AMARAVILA, KERALA",KERALA,26.2,6.6,7.3,45.0,0.6,0.39,940.0,2013,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
370,370,371,R NEYYAR AT ARUVIPURAM,KERALA,26.2,6.9,7.2,42.0,0.5,0.18,774.0,2013,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
371,371,372,R PALLICKAL AT NELLIMUKAL,KERALA,25.1,6.0,7.3,92.0,1.7,0.56,597.0,2013,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,82.75999999999998,2,1
372,372,373,"PAMBA AT CHENGANNUR, KERALA",KERALA,27.4,6.1,7.2,59.0,0.7,1.04,311.0,2013,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
373,373,374,"PAMBA AT THAKAZHY, KERALA",KERALA,28.1,4.5,6.9,1190.0,0.7,1.17,388.0,2013,80,60,60,100,0,100,13.2,16.860000000000007,23.4,0.0,2.8000000000000003,16.860000000000007,73.12,2,1
374,374,375,"PAMBA DOWN, KERALA",KERALA,28.3,4.2,7.0,69.0,0.6,1.04,420.0,2013,100,60,60,100,100,100,16.5,16.860000000000007,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,77.32000000000002,2,1
375,375,376,"PERIYAR NEAR ALWAYENaNELOOR, KERALA",KERALA,28.2,6.0,7.0,5569.0,2.2,0.68,1894.0,2013,100,100,40,100,0,100,16.5,28.1,23.4,0.0,2.8000000000000003,11.240000000000002,82.03999999999998,2,1
376,376,377,"PERIYAR AT KALADY, KERALA",KERALA,27.2,7.3,7.0,34.0,1.0,0.27,927.0,2013,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
377,377,378,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",KERALA,27.4,6.3,7.0,44.0,1.6,0.32,1876.0,2013,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
378,378,379,RIVER PERIYAR AT MUPPATHADAM,KERALA,28.2,6.4,7.2,49.0,1.4,0.23,1357.0,2013,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
379,379,380,RIVER PERIYAR AT PATHALAM,KERALA,27.9,5.9,7.0,3272.0,2.2,0.62,1284.0,2013,100,80,40,100,0,100,16.5,22.480000000000004,23.4,0.0,2.8000000000000003,11.240000000000002,76.42000000000002,2,1
380,380,381,R PERIYAR AT KALAMASSERY,KERALA,27.3,4.6,7.0,65.0,1.7,0.28,1937.0,2013,100,60,40,100,100,100,16.5,16.860000000000007,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,71.7,2,1
381,381,382,R PERIYAR AT PURAPPALLIKAVU,KERALA,28.2,6.5,6.9,4650.0,2.0,1.0,1573.0,2013,80,100,40,100,0,100,13.2,28.1,23.4,0.0,2.8000000000000003,11.240000000000002,78.74000000000002,2,1
382,382,383,"PERIYAR AT KWA INTAKENaN ALUVA, ERNAKULAM",KERALA,28.2,6.5,7.0,42.0,1.4,1.0,1221.0,2013,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
383,383,384,R PERUVAMBA AT CHANDAPPURA,KERALA,26.7,6.4,6.4,45.0,1.2,1.0,376.0,2013,0,100,60,100,100,100,0.0,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,72.06,2,1
384,384,385,R PULLUR AT PULLUR BR.,KERALA,28.0,6.0,6.1,56.0,1.2,1.66,438.0,2013,0,100,60,100,100,100,0.0,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,72.06,2,1
385,385,386,R PUZHACKAL AT PUZHACKAL BRIDGE,KERALA,29.7,5.3,6.8,99.0,2.8,0.79,523.0,2013,80,80,40,100,80,100,13.2,22.480000000000004,23.4,0.72,2.8000000000000003,11.240000000000002,73.84,2,1
386,386,387,R RAMAPURAM AT RAMAPURAM BRIDGE,KERALA,28.2,3.6,6.5,22131.0,1.8,0.95,261.0,2013,40,40,60,100,0,100,6.6000000000000005,11.240000000000002,23.4,0.0,2.8000000000000003,16.860000000000007,60.90000000000001,3,2
387,387,388,R SHRIYA AT ANGADIMOGARU,KERALA,28.9,6.9,6.7,66.0,1.8,1.66,205.0,2013,60,100,60,100,100,100,9.9,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,81.96000000000002,2,1
388,388,389,R THALLASSERY AT PATHIPPALAM,KERALA,26.4,6.0,6.6,67.0,1.5,3.69,398.0,2013,40,100,60,100,100,100,6.6000000000000005,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,78.66000000000003,2,1
389,389,390,R THIRUR AT THALAKKADATHUR BRIDGE,KERALA,30.0,4.9,6.8,9107.0,1.6,1.0,614.0,2013,80,60,40,100,0,100,13.2,16.860000000000007,23.4,0.0,2.8000000000000003,11.240000000000002,67.5,3,1
390,390,391,R UPPALA AT  UPPALA BR.,KERALA,30.8,6.3,7.0,18931.0,1.4,1.0,201.0,2013,100,100,60,100,0,100,16.5,28.1,23.4,0.0,2.8000000000000003,16.860000000000007,87.66,2,1
391,391,392,"RIVER VALAPATTANAM AT PARASSINIKADAVU, KANNUR",KERALA,27.8,6.6,6.8,15525.0,1.1,0.06,347.0,2013,80,100,60,100,0,100,13.2,28.1,23.4,0.0,2.8000000000000003,16.860000000000007,84.36,2,1
392,392,393,"VAMANAPURAM, KERALA",KERALA,26.7,7.1,7.5,46.0,0.8,1.0,1097.0,2013,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
574,574,576,ACHENKOIL AT THUMPAMON,KERALA,26.0,7.0,7.2,79.0,0.8,0.62,637.0,2012,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,82.75999999999998,2,1
575,575,577,ACHENKOIL AT CHENNITHULA,KERALA,26.0,6.6,7.0,67.0,1.1,0.53,670.0,2012,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
576,576,578,"ACHENKOIL AT KALLARAKADAVU, PATHANAMTHITTA",KERALA,26.0,6.6,7.3,59.0,0.7,0.57,541.0,2012,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
577,577,579,"ACHENKOIL AT PANDALAM (NEAR AYYAPPA TEMPLE),PATHANAMTHITTA",KERALA,26.0,6.2,7.3,66.0,0.8,0.55,609.0,2012,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
578,578,580,ANCHARAKANDY AT MERUVAMBA,KERALA,26.0,7.1,7.0,67.0,1.0,0.34,538.0,2012,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
579,579,581,ANCHARAKANDY AT MERUVAMBA,KERALA,26.0,7.0,6.7,5341.0,1.1,0.37,528.0,2012,60,100,40,100,0,100,9.9,28.1,23.4,0.0,2.8000000000000003,11.240000000000002,75.44,2,1
580,580,582,R AYROOR AT AYROOR BRIDGE,KERALA,29.0,6.7,7.3,89.0,1.1,0.35,2025.0,2012,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,82.75999999999998,2,1
581,581,583,BHARATHAPUZHA AT KUTTIPPURAM,KERALA,28.0,6.2,7.3,136.0,1.0,0.46,676.0,2012,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,82.75999999999998,2,1
582,582,584,R BHARATHAPUZHA AT PATTAMBI,KERALA,28.0,7.1,8.1,212.0,0.9,0.56,992.0,2012,100,100,40,100,60,100,16.5,28.1,23.4,0.5399999999999999,2.8000000000000003,11.240000000000002,82.58000000000001,2,1
583,583,585,CHALAKUDY AT PULICKALKANaNDAVU,KERALA,29.0,6.3,6.3,134.0,1.2,0.67,780.0,2012,0,100,40,100,80,100,0.0,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,66.25999999999999,3,1
584,584,586,CHALIYAR AT KOOLIMADU,KERALA,26.0,7.3,7.2,76.0,0.6,0.31,893.0,2012,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,82.75999999999998,2,1
585,585,587,CHALIYAR AT CHUNGAPALLY,KERALA,26.0,7.0,7.3,11041.0,0.9,0.29,503.0,2012,100,100,40,100,0,100,16.5,28.1,23.4,0.0,2.8000000000000003,11.240000000000002,82.03999999999998,2,1
586,586,588,"CHALIYAR AT NILAMBUR, MALAPPURAM",KERALA,28.0,6.8,7.1,75.0,0.8,0.5,1169.0,2012,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
587,587,589,CHANDRAGIRI AT PADIYATHADKA,KERALA,29.0,7.4,7.2,61.0,0.7,0.11,255.0,2012,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
588,588,590,CHITRAPUZHA AT IRUMPANAM,KERALA,28.0,1.7,6.6,769.0,3.4,1.11,1717.0,2012,40,0,40,80,0,100,6.6000000000000005,0.0,18.72,0.0,2.8000000000000003,11.240000000000002,39.36000000000001,4,3
589,589,591,R CORAPUZHA AT KANAYANKODE,KERALA,26.0,6.1,7.5,14083.0,1.4,0.25,2686.0,2012,100,100,40,100,0,100,16.5,28.1,23.4,0.0,2.8000000000000003,11.240000000000002,82.03999999999998,2,1
590,590,592,"R ITHIKKARA AT AYUR, KERALA",KERALA,26.0,6.6,7.2,92.0,0.8,0.77,660.0,2012,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,82.75999999999998,2,1
591,591,593,R ITHIKKARA AT ITHIKKARA,KERALA,25.0,6.6,7.2,1348.0,0.8,1.01,810.0,2012,100,100,40,100,0,100,16.5,28.1,23.4,0.0,2.8000000000000003,11.240000000000002,82.03999999999998,2,1
592,592,594,R KADALUNDI AT THIRURANGADY,KERALA,29.0,6.0,6.7,95.0,1.2,0.29,680.0,2012,60,100,40,100,80,100,9.9,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,76.16,2,1
593,593,595,R KADALUNDI AT HAJIRAPPALLY,KERALA,29.0,6.6,6.8,78.0,1.0,0.2,626.0,2012,80,100,40,100,80,100,13.2,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,79.46000000000002,2,1
594,594,596,KADAMBAYAR AT BRAHMAPURAM,KERALA,28.0,0.6,6.7,268.0,4.1,1.28,1308.0,2012,60,0,40,80,40,100,9.9,0.0,18.72,0.36,2.8000000000000003,11.240000000000002,43.02000000000001,4,3
595,595,597,KADAMBAYAR AT MANCKAKADAVU,KERALA,27.0,1.8,6.6,82.0,2.0,0.39,1410.0,2012,40,0,40,100,80,100,6.6000000000000005,0.0,23.4,0.72,2.8000000000000003,11.240000000000002,44.76000000000001,4,3
596,596,598,"KALLADA AT PERUMTHOTTAM KADAVU, PUNALOOR",KERALA,25.0,7.1,7.2,61.0,1.0,0.34,608.0,2012,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
597,597,599,R KALLAI AT KALLAI BRIDGE,KERALA,26.0,3.9,7.6,30298.0,2.5,0.59,7240.0,2012,100,40,40,100,0,100,16.5,11.240000000000002,23.4,0.0,2.8000000000000003,11.240000000000002,65.18,3,1
598,598,600,"KALPATHI PUZHA AT KALPATHI, PALAKKAD",KERALA,27.0,6.6,8.0,310.0,1.1,0.54,783.0,2012,100,100,40,100,0,100,16.5,28.1,23.4,0.0,2.8000000000000003,11.240000000000002,82.03999999999998,2,1
599,599,601,KARAPUZHA DAM AT WAYANAD,KERALA,27.0,7.0,7.1,97.0,0.8,0.35,77.0,2012,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,16.860000000000007,88.38,2,1
600,600,602,R KARINGODE AT KAKKADAVU,KERALA,29.0,7.3,7.0,51.0,0.7,0.18,258.0,2012,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
601,601,603,KARAMANA AT MOONNATTUMUKKU,KERALA,29.0,0.5,7.1,1717.0,21.2,4.41,15833.0,2012,100,0,0,60,0,100,16.5,0.0,14.04,0.0,2.8000000000000003,0.0,33.34,4,3
602,602,604,"RIVER KARAMANA AT ARUVIKARA, THIRUVANaNTHAPURAM",KERALA,29.0,7.0,7.4,55.0,0.9,0.32,1400.0,2012,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
603,603,605,R KARUVANNURR AT KARUVANNUR BRIDGE,KERALA,29.0,6.1,6.8,67.0,1.1,0.58,394.0,2012,80,100,60,100,100,100,13.2,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,85.26,2,1
604,604,606,R KAVVAI AT KUTTIYOL PALAM,KERALA,27.0,7.0,6.7,61.0,1.3,0.28,248.0,2012,60,100,60,100,100,100,9.9,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,81.96000000000002,2,1
605,605,607,KEECHERI AT VADAKKANCHERY BDG,KERALA,30.0,5.2,6.9,81.0,1.5,0.37,465.0,2012,80,80,60,100,80,100,13.2,22.480000000000004,23.4,0.72,2.8000000000000003,16.860000000000007,79.46000000000002,2,1
606,606,608,R KORAYAR AT KANJIKODE,KERALA,27.0,6.1,8.0,510.0,1.1,0.72,1572.0,2012,100,100,40,100,0,100,16.5,28.1,23.4,0.0,2.8000000000000003,11.240000000000002,82.03999999999998,2,1
607,607,609,R KUPPAM AT THALIPARAMBA,KERALA,27.0,6.5,6.9,12150.0,1.8,0.52,1481.0,2012,80,100,40,100,0,100,13.2,28.1,23.4,0.0,2.8000000000000003,11.240000000000002,78.74000000000002,2,1
608,608,610,R KUPPAM AT RAYAROM,KERALA,25.0,7.9,7.2,50.0,1.1,0.3,845.0,2012,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
609,609,611,R KUTTIYADE AT KUTTIYADY ESTATE,KERALA,25.0,7.5,6.9,34.0,0.9,0.14,256.0,2012,80,100,60,100,100,100,13.2,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,85.26,2,1
610,610,612,"R MAHE AT VALAYAM, KERALA",KERALA,26.0,7.0,7.4,72.0,1.0,0.38,897.0,2012,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
611,611,613,R MAMOM AT MAMOM BRIDGE,KERALA,29.0,7.3,7.3,99.0,0.9,0.23,1788.0,2012,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,82.75999999999998,2,1
612,612,614,MANIMALA  AT KALLOOPARA,KERALA,27.0,7.5,6.9,125.0,1.6,0.45,1400.0,2012,80,100,40,100,80,100,13.2,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,79.46000000000002,2,1
613,613,615,MANIMALA AT THONDRA,KERALA,27.0,6.8,6.9,116.0,1.7,0.4,1260.0,2012,80,100,40,100,80,100,13.2,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,79.46000000000002,2,1
614,614,616,"MANIYANKODE PUZHA AT MANIYANKODE BRIDGE, WAYANAD",KERALA,27.0,5.8,7.3,107.0,0.9,0.88,343.0,2012,100,80,60,100,80,100,16.5,22.480000000000004,23.4,0.72,2.8000000000000003,16.860000000000007,82.76,2,1
615,615,617,R MANJESWAR AT BAJRAKKARA BR.,KERALA,28.0,7.1,7.2,85.0,0.8,0.31,184.0,2012,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,16.860000000000007,88.38,2,1
616,616,618,MEENACHIL AT KIDANGOOR,KERALA,26.0,6.8,7.1,58.0,0.7,0.46,3460.0,2012,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
617,617,619,R MOGRAL AT MOGRAL BR.,KERALA,29.0,5.7,7.3,13197.0,1.5,0.35,144.0,2012,100,80,60,100,0,100,16.5,22.480000000000004,23.4,0.0,2.8000000000000003,16.860000000000007,82.04,2,1
618,618,620,MUVATTAPUZHA AT VETTIKKATTUMUKKU,KERALA,27.0,6.7,7.1,58.0,1.2,0.39,1739.0,2012,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
619,619,621,NEELASWARAM AT NAMBIARKAL ,KERALA,28.0,7.0,6.9,3453.0,0.9,0.17,278.0,2012,80,100,60,100,0,100,13.2,28.1,23.4,0.0,2.8000000000000003,16.860000000000007,84.36,2,1
620,620,622,R NEELESWARAM AT HOSDURG,KERALA,29.0,6.5,7.0,14369.0,1.3,0.27,175.0,2012,100,100,60,100,0,100,16.5,28.1,23.4,0.0,2.8000000000000003,16.860000000000007,87.66,2,1
621,621,623,R NEYYAR AT AMARAVILA,KERALA,28.0,6.6,7.3,70.0,1.4,0.39,1875.0,2012,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
622,622,624,R NEYYAR AT ARUVIPURAM,KERALA,29.0,7.0,7.3,60.0,0.8,0.18,1813.0,2012,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
623,623,625,R PALLICKAL AT NELLIMUKAL,KERALA,26.0,6.3,7.2,97.0,0.8,0.56,880.0,2012,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,82.75999999999998,2,1
624,624,626,PAMBA AT CHENGANNUR,KERALA,28.0,6.0,7.0,63.0,1.1,1.04,493.0,2012,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
625,625,627,PAMBA AT THAKAZHY,KERALA,28.0,4.4,7.1,113.0,1.5,1.17,722.0,2012,100,60,40,100,80,100,16.5,16.860000000000007,23.4,0.72,2.8000000000000003,11.240000000000002,71.52000000000002,2,1
626,626,628,PAMBA DOWN,KERALA,28.0,4.5,7.2,79.0,1.0,1.04,537.0,2012,100,60,40,100,80,100,16.5,16.860000000000007,23.4,0.72,2.8000000000000003,11.240000000000002,71.52000000000002,2,1
627,627,629,PERIYAR NEAR ALWAYENaNELOOR,KERALA,28.0,5.1,6.9,1789.0,2.1,0.68,1946.0,2012,80,80,40,100,0,100,13.2,22.480000000000004,23.4,0.0,2.8000000000000003,11.240000000000002,73.12,2,1
